task_id_list	station_id	score	willingness
T0014	C205	19.275	0.379
T0015	C205	27.920	0.403
T0016	C205	26.789	0.814
T0017	C205	21.536	0.372
T0018	C205	21.275	0.713
T0019	C205	19.590	0.644
T0020	C205	11.299	0.613
T0021	C205	17.105	0.400
T0022	C205	19.006	0.509
T0023	C205	10.240	0.725
T0024	C205	19.402	0.722
T0025	C205	12.147	0.765
T0026	C205	23.903	0.504
T0027	C205	8.197	0.511
T0028	C205	25.047	0.521
T0029	C205	14.960	0.803
T0031	C205	10.361	0.648
T0033	C205	22.682	0.761
T0034	C205	11.615	0.493
T0027,T0016	C205	38.097	0.656
T0017,T0018	C205	41.541	0.692
T0014,T0004	C205	49.428	0.375
T0003,T0019	C205	51.280	0.420
T0033,T0023	C205	30.686	0.374
T0018,T0026	C205	42.948	0.442
T0012,T0021	C205	23.979	0.445
T0004,T0011	C205	24.783	0.352
T0022,T0028	C205	23.093	0.515
T0019,T0034	C205	18.661	0.681
T0012,T0004	C205	27.379	0.423
T0004,T0033	C205	49.572	0.702
T0020,T0003	C205	35.676	0.547
T0005,T0001	C205	28.566	0.695
T0019,T0026	C205	36.198	0.495
T0029,T0007	C205	18.210	0.628
T0011,T0030	C205	43.188	0.444
T0001,T0026	C205	50.954	0.594
T0027,T0002	C205	30.621	0.503
T0000,T0008	C205	40.643	0.500
T0018,T0000	C205	39.409	0.378
T0002,T0014	C205	47.435	0.422
T0011,T0017	C205	40.945	0.606
T0009,T0026	C205	44.857	0.714
T0030,T0002	C205	27.416	0.585
T0012,T0013	C205	33.999	0.410
T0011,T0002	C205	27.566	0.507
T0017,T0001	C205	24.056	0.459
T0034,T0020	C205	36.399	0.432
T0009,T0033	C205	24.771	0.515
T0000	C206	24.566	0.583
T0001	C206	27.011	0.527
T0002	C206	24.322	0.789
T0003	C206	12.622	0.477
T0004	C206	27.429	0.621
T0005	C206	15.824	0.775
T0006	C206	27.469	0.574
T0008	C206	27.880	0.839
T0009	C206	20.252	0.659
T0010	C206	9.511	0.841
T0011	C206	24.376	0.360
T0012	C206	17.857	0.832
T0013	C206	8.822	0.717
T0014	C206	13.449	0.697
T0015	C206	22.372	0.477
T0016	C206	24.019	0.392
T0017	C206	13.771	0.464
T0018	C206	16.816	0.639
T0019	C206	26.198	0.628
T0020	C206	21.996	0.394
T0021	C206	13.817	0.458
T0022	C206	19.287	0.473
T0024	C206	15.592	0.758
T0025	C206	14.592	0.606
T0026	C206	12.189	0.798
T0027	C206	9.396	0.500
T0028	C206	17.745	0.825
T0029	C206	12.116	0.553
T0030	C206	18.801	0.567
T0031	C206	16.665	0.688
T0032	C206	16.906	0.577
T0033	C206	11.247	0.822
T0034	C206	25.511	0.572
T0004,T0006	C206	21.528	0.672
T0014,T0002	C206	34.618	0.615
T0008,T0022	C206	30.344	0.407
T0015,T0011	C206	50.261	0.350
T0033,T0029	C206	41.178	0.518
T0024,T0001	C206	27.147	0.624
T0028,T0009	C206	28.313	0.630
T0015,T0010	C206	23.350	0.765
T0003,T0027	C206	46.173	0.502
T0017,T0023	C206	20.607	0.429
T0026,T0024	C206	44.002	0.531
T0003,T0020	C206	44.820	0.486
T0015,T0026	C206	47.418	0.456
T0032,T0015	C206	20.850	0.698
T0031,T0034	C206	34.734	0.406
T0004,T0020	C206	38.432	0.666
T0003,T0007	C206	33.890	0.552
T0028,T0019	C206	39.640	0.531
T0025,T0012	C206	40.305	0.744
T0012,T0027	C206	50.140	0.411
T0031,T0014	C206	37.717	0.764
T0007,T0012	C206	49.488	0.523
T0032,T0003	C206	41.055	0.769
T0025,T0015	C206	34.894	0.579
T0018,T0003	C206	47.768	0.369
T0017,T0008	C206	49.324	0.574
T0004,T0013	C206	41.066	0.762
T0027,T0017	C206	50.595	0.583
T0031,T0005	C206	31.650	0.600
T0034,T0025	C206	49.899	0.440
T0000	C207	8.400	0.830
T0001	C207	23.904	0.417
T0002	C207	19.308	0.849
T0003	C207	26.900	0.753
T0004	C207	24.620	0.483
T0005	C207	18.743	0.369
T0006	C207	19.108	0.689
T0007	C207	23.588	0.494
T0008	C207	24.874	0.849
T0009	C207	19.744	0.515
T0010	C207	8.011	0.551
T0011	C207	19.486	0.686
T0012	C207	21.394	0.754
T0013	C207	12.386	0.400
T0014	C207	10.496	0.506
T0015	C207	20.048	0.484
T0017	C207	20.731	0.384
T0018	C207	26.618	0.447
T0019	C207	26.827	0.579
T0020	C207	22.176	0.478
T0021	C207	26.111	0.718
T0022	C207	22.838	0.842
T0023	C207	10.146	0.406
T0024	C207	8.136	0.674
T0025	C207	24.493	0.640
T0026	C207	19.700	0.432
T0027	C207	19.303	0.820
T0028	C207	9.739	0.729
T0029	C207	11.683	0.611
T0030	C207	23.352	0.559
T0031	C207	15.926	0.689
T0032	C207	22.005	0.589
T0033	C207	13.907	0.597
T0034	C207	16.025	0.620
T0027,T0005	C207	21.207	0.496
T0015,T0008	C207	47.897	0.433
T0009,T0021	C207	39.098	0.431
T0019,T0017	C207	19.340	0.727
T0030,T0031	C207	41.395	0.598
T0034,T0020	C207	18.618	0.713
T0007,T0009	C207	23.799	0.365
T0008,T0028	C207	23.717	0.449
T0020,T0016	C207	47.089	0.395
T0021,T0016	C207	51.987	0.649
T0011,T0002	C207	22.363	0.506
T0030,T0010	C207	46.194	0.486
T0007,T0031	C207	25.489	0.439
T0009,T0014	C207	23.012	0.570
T0019,T0011	C207	33.774	0.695
T0028,T0031	C207	26.673	0.554
T0000,T0032	C207	23.689	0.738
T0016,T0023	C207	44.940	0.458
T0025,T0028	C207	27.261	0.670
T0009,T0031	C207	20.424	0.596
T0010,T0021	C207	36.468	0.385
T0025,T0023	C207	26.840	0.745
T0029,T0007	C207	49.718	0.771
T0027,T0021	C207	28.186	0.768
T0001,T0034	C207	25.214	0.421
T0026,T0034	C207	39.505	0.460
T0029,T0007	C207	38.728	0.522
T0010,T0011	C207	39.484	0.362
T0024,T0032	C207	44.045	0.670
T0020,T0022	C207	22.054	0.782
T0000	C208	14.591	0.442
T0001	C208	8.309	0.658
T0002	C208	23.241	0.686
T0003	C208	10.654	0.355
T0004	C208	17.366	0.549
T0005	C208	21.869	0.437
T0007	C208	13.285	0.500
T0008	C208	21.792	0.468
T0009	C208	20.047	0.454
T0010	C208	18.072	0.407
T0011	C208	22.446	0.848
T0012	C208	26.693	0.588
T0013	C208	13.111	0.729
T0014	C208	14.802	0.539
T0015	C208	26.827	0.476
T0016	C208	25.249	0.721
T0017	C208	16.848	0.801
T0018	C208	19.199	0.417
T0019	C208	23.453	0.441
T0020	C208	23.303	0.372
T0022	C208	21.419	0.446
T0023	C208	25.011	0.841
T0024	C208	14.593	0.598
T0025	C208	13.024	0.548
T0026	C208	17.457	0.383
T0027	C208	16.725	0.620
T0028	C208	14.542	0.435
T0029	C208	9.064	0.816
T0030	C208	8.937	0.447
T0031	C208	20.707	0.628
T0032	C208	23.748	0.815
T0033	C208	20.540	0.394
T0034	C208	14.829	0.509
T0010,T0026	C208	28.162	0.414
T0010,T0000	C208	46.693	0.645
T0023,T0034	C208	46.688	0.697
T0006,T0020	C208	39.543	0.716
T0013,T0005	C208	18.889	0.799
T0034,T0010	C208	30.316	0.425
T0011,T0009	C208	41.514	0.660
T0019,T0021	C208	26.003	0.617
T0005,T0009	C208	29.194	0.362
T0030,T0034	C208	33.259	0.496
T0012,T0033	C208	27.402	0.581
T0033,T0007	C208	42.442	0.712
T0022,T0029	C208	50.434	0.460
T0029,T0025	C208	34.643	0.384
T0030,T0017	C208	43.541	0.453
T0025,T0029	C208	18.160	0.480
T0029,T0017	C208	31.516	0.724
T0009,T0016	C208	19.954	0.675
T0016,T0004	C208	42.578	0.615
T0029,T0008	C208	44.247	0.494
T0007,T0000	C208	50.461	0.496
T0027,T0004	C208	31.374	0.605
T0021,T0004	C208	46.282	0.735
T0019,T0009	C208	29.915	0.638
T0028,T0002	C208	20.768	0.350
T0029,T0034	C208	21.777	0.769
T0026,T0018	C208	23.118	0.755
T0005,T0023	C208	47.257	0.771
T0007,T0033	C208	50.697	0.581
T0012,T0006	C208	50.358	0.766
T0000	C209	11.510	0.718
T0001	C209	9.615	0.392
T0002	C209	24.918	0.454
T0003	C209	9.334	0.803
T0004	C209	24.165	0.816
T0005	C209	11.069	0.369
T0007	C209	22.842	0.402
T0008	C209	12.184	0.754
T0009	C209	22.192	0.653
T0010	C209	23.880	0.362
T0011	C209	8.983	0.612
T0012	C209	25.443	0.678
T0013	C209	12.481	0.411
T0014	C209	12.344	0.604
T0015	C209	10.963	0.610
T0016	C209	8.060	0.407
T0017	C209	16.367	0.559
T0018	C209	20.816	0.816
T0019	C209	14.965	0.650
T0020	C209	26.995	0.658
T0021	C209	27.434	0.630
T0022	C209	19.659	0.392
T0023	C209	8.502	0.462
T0024	C209	15.194	0.640
T0025	C209	15.561	0.476
T0026	C209	19.728	0.482
T0027	C209	18.344	0.721
T0028	C209	9.566	0.444
T0029	C209	13.396	0.465
T0030	C209	10.277	0.496
T0031	C209	19.976	0.467
T0032	C209	17.782	0.444
T0034	C209	21.852	0.488
T0002,T0020	C209	43.270	0.644
T0006,T0019	C209	20.811	0.649
T0011,T0020	C209	35.613	0.388
T0019,T0011	C209	46.483	0.360
T0005,T0030	C209	30.373	0.734
T0019,T0013	C209	37.682	0.380
T0000,T0016	C209	45.420	0.539
T0018,T0031	C209	26.778	0.643
T0015,T0004	C209	43.762	0.746
T0028,T0026	C209	49.228	0.453
T0028,T0010	C209	37.362	0.463
T0000,T0016	C209	50.599	0.614
T0019,T0012	C209	31.743	0.724
T0000,T0016	C209	27.379	0.462
T0013,T0026	C209	49.781	0.594
T0011,T0017	C209	21.625	0.613
T0026,T0024	C209	23.933	0.684
T0020,T0034	C209	19.175	0.459
T0032,T0003	C209	28.009	0.686
T0015,T0034	C209	42.422	0.781
T0033,T0009	C209	20.660	0.798
T0012,T0032	C209	21.060	0.657
T0002,T0004	C209	49.910	0.362
T0000,T0005	C209	38.885	0.587
T0030,T0004	C209	28.480	0.784
T0018,T0003	C209	39.050	0.507
T0026,T0009	C209	38.478	0.745
T0032,T0023	C209	48.884	0.498
T0031,T0029	C209	27.730	0.406
T0032,T0026	C209	45.172	0.450
T0000	C210	21.814	0.368
T0001	C210	19.761	0.717
T0002	C210	9.914	0.434
T0003	C210	21.075	0.412
T0004	C210	16.387	0.561
T0005	C210	12.782	0.713
T0006	C210	21.593	0.624
T0007	C210	21.780	0.843
T0008	C210	27.051	0.701
T0009	C210	21.137	0.628
T0010	C210	14.206	0.493
T0011	C210	12.372	0.402
T0012	C210	27.274	0.662
T0013	C210	11.731	0.712
T0014	C210	17.292	0.789
T0015	C210	8.688	0.427
T0016	C210	20.239	0.682
T0017	C210	12.094	0.530
T0018	C210	13.500	0.471
T0019	C210	20.356	0.741
T0021	C210	17.717	0.660
T0022	C210	19.138	0.566
T0023	C210	19.718	0.719
T0024	C210	11.162	0.583
T0025	C210	19.651	0.560
T0026	C210	9.325	0.758
T0027	C210	24.334	0.663
T0028	C210	12.863	0.535
T0029	C210	19.175	0.664
T0030	C210	21.259	0.754
T0031	C210	9.386	0.832
T0032	C210	17.676	0.475
T0033	C210	20.402	0.589
T0034	C210	17.246	0.577
T0002,T0029	C210	19.975	0.372
T0021,T0031	C210	35.292	0.480
T0016,T0013	C210	35.550	0.739
T0019,T0024	C210	26.821	0.527
T0008,T0028	C210	40.430	0.361
T0028,T0022	C210	47.279	0.521
T0016,T0011	C210	47.725	0.781
T0000,T0011	C210	25.101	0.578
T0000,T0017	C210	35.172	0.783
T0010,T0023	C210	33.970	0.773
T0032,T0008	C210	30.223	0.539
T0022,T0031	C210	27.677	0.704
T0016,T0028	C210	24.036	0.634
T0005,T0025	C210	32.368	0.604
T0030,T0019	C210	34.805	0.687
T0021,T0027	C210	47.380	0.551
T0016,T0010	C210	41.768	0.723
T0029,T0014	C210	50.740	0.372
T0030,T0004	C210	25.975	0.636
T0005,T0020	C210	29.840	0.368
T0017,T0013	C210	19.789	0.637
T0016,T0026	C210	51.240	0.521
T0034,T0010	C210	51.331	0.621
T0010,T0018	C210	38.394	0.618
T0022,T0005	C210	48.627	0.409
T0013,T0006	C210	42.557	0.720
T0029,T0000	C210	39.001	0.703
T0007,T0002	C210	47.242	0.591
T0006,T0001	C210	32.803	0.635
T0031,T0017	C210	40.835	0.461
T0000	C211	19.397	0.436
T0001	C211	14.181	0.717
T0002	C211	22.135	0.515
T0003	C211	27.929	0.680
T0005	C211	9.284	0.521
T0006	C211	22.203	0.525
T0007	C211	13.049	0.590
T0008	C211	24.587	0.615
T0009	C211	17.416	0.353
T0010	C211	25.915	0.590
T0011	C211	10.901	0.351
T0012	C211	23.614	0.844
T0013	C211	19.574	0.437
T0014	C211	18.565	0.483
T0015	C211	25.721	0.497
T0016	C211	27.711	0.566
T0017	C211	27.255	0.409
T0018	C211	20.521	0.513
T0019	C211	13.051	0.784
T0020	C211	24.713	0.784
T0021	C211	23.303	0.476
T0022	C211	16.762	0.738
T0023	C211	26.367	0.531
T0024	C211	13.928	0.708
T0025	C211	21.763	0.756
T0026	C211	15.501	0.706
T0027	C211	16.354	0.528
T0028	C211	15.711	0.407
T0029	C211	25.248	0.788
T0030	C211	8.188	0.517
T0031	C211	17.185	0.403
T0032	C211	16.481	0.821
T0033	C211	17.409	0.543
T0034	C211	12.687	0.468
T0009,T0017	C211	25.248	0.372
T0033,T0019	C211	41.529	0.631
T0021,T0029	C211	34.892	0.775
T0021,T0032	C211	19.747	0.532
T0025,T0006	C211	26.759	0.468
T0033,T0005	C211	28.068	0.412
T0001,T0025	C211	42.707	0.634
T0008,T0003	C211	23.261	0.392
T0011,T0019	C211	18.561	0.496
T0007,T0014	C211	34.346	0.471
T0011,T0014	C211	23.581	0.575
T0022,T0033	C211	29.094	0.429
T0001,T0026	C211	28.101	0.588
T0006,T0014	C211	46.496	0.793
T0031,T0024	C211	21.428	0.469
T0014,T0028	C211	46.053	0.766
T0032,T0015	C211	39.230	0.623
T0018,T0021	C211	21.231	0.530
T0029,T0031	C211	50.960	0.356
T0034,T0004	C211	42.702	0.485
T0032,T0018	C211	47.220	0.391
T0013,T0011	C211	48.508	0.705
T0006,T0013	C211	18.409	0.405
T0028,T0013	C211	47.875	0.669
T0032,T0014	C211	48.079	0.755
T0001,T0006	C211	33.579	0.596
T0004,T0007	C211	22.997	0.505
T0022,T0003	C211	24.426	0.485
T0018,T0002	C211	40.306	0.456
T0001,T0024	C211	27.184	0.469
T0000	C212	12.906	0.645
T0001	C212	21.573	0.798
T0002	C212	27.585	0.365
T0003	C212	23.050	0.430
T0004	C212	17.669	0.365
T0005	C212	24.979	0.700
T0007	C212	11.458	0.644
T0008	C212	26.744	0.469
T0009	C212	24.615	0.357
T0010	C212	10.274	0.600
T0011	C212	25.900	0.373
T0012	C212	19.631	0.482
T0013	C212	22.377	0.836
T0015	C212	25.809	0.476
T0016	C212	27.414	0.597
T0017	C212	17.175	0.486
T0018	C212	12.395	0.616
T0019	C212	27.326	0.706
T0020	C212	17.071	0.405
T0021	C212	16.621	0.506
T0022	C212	10.250	0.556
T0023	C212	21.634	0.664
T0024	C212	22.455	0.495
T0025	C212	16.044	0.454
T0026	C212	10.996	0.402
T0027	C212	21.379	0.718
T0028	C212	21.131	0.836
T0029	C212	13.643	0.542
T0030	C212	26.605	0.355
T0031	C212	11.551	0.451
T0032	C212	25.703	0.649
T0033	C212	14.113	0.647
T0034	C212	9.122	0.525
T0003,T0022	C212	41.088	0.787
T0019,T0011	C212	46.785	0.361
T0034,T0021	C212	49.401	0.490
T0023,T0021	C212	19.127	0.390
T0030,T0029	C212	23.548	0.566
T0019,T0003	C212	29.242	0.664
T0020,T0023	C212	51.385	0.555
T0017,T0018	C212	32.985	0.711
T0004,T0017	C212	39.040	0.536
T0014,T0000	C212	47.451	0.556
T0010,T0002	C212	49.287	0.753
T0026,T0029	C212	42.484	0.787
T0004,T0031	C212	22.964	0.741
T0017,T0015	C212	41.854	0.752
T0021,T0019	C212	45.398	0.657
T0019,T0025	C212	44.871	0.557
T0034,T0032	C212	51.125	0.477
T0002,T0024	C212	46.092	0.498
T0008,T0006	C212	39.596	0.658
T0009,T0021	C212	33.104	0.697
T0017,T0032	C212	22.376	0.354
T0018,T0026	C212	35.003	0.450
T0018,T0000	C212	36.855	0.420
T0007,T0004	C212	23.633	0.606
T0012,T0014	C212	32.369	0.498
T0022,T0017	C212	50.210	0.661
T0006,T0012	C212	35.643	0.785
T0030,T0002	C212	35.470	0.540
T0012,T0031	C212	18.054	0.531
T0025,T0016	C212	33.986	0.541
T0000	C213	13.404	0.432
T0001	C213	20.683	0.612
T0002	C213	12.610	0.807
T0003	C213	25.295	0.570
T0004	C213	18.770	0.716
T0005	C213	21.803	0.481
T0006	C213	23.552	0.427
T0007	C213	18.341	0.675
T0008	C213	15.579	0.354
T0010	C213	14.812	0.818
T0011	C213	15.047	0.623
T0012	C213	21.101	0.806
T0013	C213	16.319	0.482
T0014	C213	20.019	0.424
T0015	C213	19.785	0.556
T0016	C213	12.977	0.847
T0017	C213	25.503	0.353
T0018	C213	26.985	0.564
T0019	C213	11.064	0.663
T0021	C213	13.974	0.551
T0022	C213	26.421	0.611
T0023	C213	26.938	0.443
T0025	C213	10.209	0.721
T0026	C213	14.418	0.397
T0027	C213	9.952	0.804
T0028	C213	22.505	0.613
T0029	C213	15.748	0.791
T0030	C213	17.441	0.387
T0031	C213	9.781	0.461
T0032	C213	14.731	0.799
T0034	C213	24.804	0.494
T0010,T0003	C213	49.541	0.736
T0032,T0008	C213	29.238	0.573
T0014,T0009	C213	23.918	0.574
T0023,T0006	C213	24.098	0.531
T0020,T0023	C213	32.348	0.492
T0017,T0020	C213	29.666	0.628
T0031,T0028	C213	49.748	0.744
T0013,T0020	C213	35.398	0.492
T0008,T0023	C213	30.381	0.679
T0016,T0033	C213	37.344	0.722
T0022,T0023	C213	51.076	0.459
T0024,T0030	C213	46.552	0.507
T0013,T0027	C213	32.032	0.703
T0029,T0014	C213	21.913	0.743
T0020,T0030	C213	50.714	0.608
T0012,T0006	C213	18.255	0.728
T0013,T0021	C213	29.561	0.719
T0011,T0033	C213	35.640	0.489
T0010,T0024	C213	44.654	0.598
T0026,T0020	C213	31.275	0.612
T0012,T0014	C213	32.095	0.557
T0017,T0007	C213	36.055	0.464
T0008,T0013	C213	18.156	0.364
T0026,T0010	C213	44.407	0.526
T0032,T0015	C213	25.075	0.363
T0010,T0012	C213	30.461	0.480
T0030,T0034	C213	19.113	0.431
T0017,T0019	C213	30.703	0.767
T0009,T0011	C213	26.413	0.526
T0008,T0006	C213	43.050	0.790
T0000	C214	13.437	0.714
T0001	C214	25.512	0.727
T0002	C214	23.431	0.681
T0003	C214	15.824	0.638
T0004	C214	12.142	0.785
T0005	C214	14.887	0.592
T0006	C214	21.609	0.352
T0007	C214	16.849	0.758
T0008	C214	9.209	0.766
T0009	C214	26.897	0.541
T0010	C214	8.983	0.790
T0011	C214	24.649	0.612
T0012	C214	19.948	0.373
T0013	C214	20.795	0.534
T0014	C214	11.083	0.472
T0015	C214	19.048	0.779
T0016	C214	9.125	0.652
T0017	C214	15.690	0.790
T0018	C214	9.981	0.797
T0019	C214	22.257	0.359
T0020	C214	19.224	0.741
T0022	C214	16.991	0.600
T0023	C214	16.754	0.361
T0024	C214	8.881	0.667
T0025	C214	23.693	0.481
T0026	C214	25.227	0.783
T0027	C214	24.370	0.559
T0028	C214	17.341	0.401
T0029	C214	24.447	0.736
T0031	C214	12.761	0.570
T0032	C214	18.412	0.531
T0033	C214	14.452	0.524
T0034	C214	15.374	0.703
T0029,T0008	C214	21.512	0.757
T0032,T0030	C214	34.009	0.421
T0034,T0001	C214	33.690	0.513
T0020,T0030	C214	48.323	0.379
T0007,T0003	C214	28.694	0.523
T0027,T0032	C214	36.952	0.689
T0023,T0034	C214	36.023	0.575
T0007,T0006	C214	43.548	0.361
T0024,T0010	C214	21.450	0.663
T0007,T0014	C214	30.784	0.703
T0030,T0027	C214	47.487	0.763
T0015,T0019	C214	18.795	0.351
T0025,T0021	C214	43.483	0.629
T0025,T0007	C214	50.335	0.468
T0027,T0011	C214	23.065	0.794
T0014,T0022	C214	24.883	0.703
T0024,T0034	C214	34.860	0.696
T0029,T0020	C214	40.084	0.379
T0016,T0013	C214	25.766	0.792
T0016,T0023	C214	43.237	0.351
T0032,T0031	C214	19.977	0.736
T0000,T0018	C214	43.694	0.388
T0026,T0027	C214	25.696	0.445
T0029,T0021	C214	42.502	0.545
T0022,T0011	C214	40.193	0.479
T0003,T0032	C214	31.803	0.432
T0016,T0005	C214	29.665	0.715
T0003,T0033	C214	47.362	0.787
T0004,T0016	C214	22.800	0.374
T0015,T0012	C214	46.694	0.408
T0000	C215	20.749	0.474
T0001	C215	12.114	0.698
T0002	C215	17.823	0.439
T0003	C215	17.464	0.716
T0004	C215	8.815	0.812
T0005	C215	16.045	0.685
T0006	C215	13.786	0.580
T0007	C215	22.261	0.660
T0008	C215	13.298	0.499
T0009	C215	10.626	0.784
T0010	C215	10.432	0.704
T0011	C215	12.706	0.651
T0012	C215	12.706	0.637
T0013	C215	10.531	0.794
T0014	C215	11.049	0.528
T0015	C215	20.433	0.644
T0017	C215	9.055	0.459
T0018	C215	25.303	0.717
T0019	C215	8.204	0.530
T0020	C215	13.119	0.544
T0021	C215	18.706	0.705
T0022	C215	12.031	0.456
T0023	C215	15.731	0.599
T0024	C215	24.962	0.602
T0025	C215	8.020	0.736
T0026	C215	24.139	0.804
T0027	C215	23.007	0.387
T0028	C215	8.987	0.840
T0029	C215	13.387	0.792
T0030	C215	8.379	0.462
T0031	C215	26.235	0.672
T0032	C215	10.511	0.594
T0033	C215	16.943	0.666
T0034	C215	24.335	0.374
T0018,T0022	C215	21.583	0.530
T0001,T0010	C215	40.148	0.788
T0004,T0034	C215	48.296	0.505
T0016,T0007	C215	43.461	0.662
T0025,T0032	C215	45.905	0.484
T0007,T0009	C215	48.654	0.490
T0017,T0012	C215	42.342	0.677
T0015,T0028	C215	46.494	0.670
T0014,T0024	C215	42.340	0.618
T0008,T0015	C215	33.559	0.746
T0028,T0021	C215	32.083	0.658
T0019,T0025	C215	22.372	0.412
T0002,T0008	C215	43.046	0.417
T0017,T0004	C215	24.766	0.784
T0033,T0010	C215	27.853	0.577
T0012,T0008	C215	21.636	0.750
T0002,T0005	C215	51.752	0.793
T0004,T0014	C215	40.710	0.436
T0016,T0011	C215	23.754	0.779
T0018,T0024	C215	44.629	0.501
T0027,T0014	C215	38.413	0.384
T0019,T0010	C215	33.245	0.547
T0026,T0009	C215	43.205	0.390
T0004,T0008	C215	31.765	0.377
T0012,T0008	C215	48.798	0.687
T0021,T0002	C215	51.909	0.364
T0008,T0030	C215	38.154	0.684
T0031,T0024	C215	31.475	0.657
T0021,T0030	C215	20.172	0.379
T0001,T0006	C215	34.012	0.793
T0000	C216	25.018	0.505
T0001	C216	26.312	0.719
T0003	C216	10.501	0.453
T0004	C216	14.468	0.677
T0005	C216	16.974	0.366
T0006	C216	24.329	0.525
T0007	C216	20.183	0.395
T0008	C216	9.238	0.697
T0009	C216	16.017	0.561
T0010	C216	22.567	0.568
T0011	C216	9.096	0.414
T0012	C216	25.381	0.523
T0013	C216	14.286	0.361
T0015	C216	25.492	0.650
T0017	C216	22.547	0.527
T0018	C216	13.252	0.480
T0019	C216	13.915	0.544
T0020	C216	23.594	0.621
T0021	C216	14.381	0.442
T0022	C216	19.813	0.577
T0023	C216	21.249	0.489
T0024	C216	15.210	0.696
T0025	C216	25.671	0.556
T0026	C216	23.749	0.459
T0027	C216	25.081	0.521
T0028	C216	14.175	0.696
T0029	C216	21.419	0.649
T0030	C216	20.246	0.759
T0031	C216	12.535	0.547
T0032	C216	22.559	0.500
T0033	C216	13.698	0.504
T0034	C216	11.927	0.774
T0028,T0019	C216	37.975	0.699
T0018,T0000	C216	47.877	0.708
T0028,T0008	C216	39.786	0.414
T0001,T0030	C216	44.424	0.454
T0000,T0022	C216	23.335	0.611
T0015,T0000	C216	29.095	0.494
T0033,T0019	C216	48.277	0.596
T0030,T0020	C216	33.831	0.445
T0029,T0010	C216	32.874	0.521
T0024,T0025	C216	28.762	0.677
T0010,T0024	C216	35.129	0.751
T0005,T0033	C216	23.769	0.521
T0028,T0004	C216	36.685	0.775
T0014,T0029	C216	47.330	0.600
T0001,T0026	C216	22.715	0.681
T0018,T0020	C216	46.243	0.496
T0034,T0030	C216	49.821	0.548
T0009,T0032	C216	40.576	0.676
T0030,T0004	C216	34.665	0.466
T0011,T0003	C216	48.624	0.560
T0034,T0018	C216	25.928	0.668
T0006,T0009	C216	29.102	0.667
T0013,T0022	C216	20.504	0.743
T0028,T0012	C216	46.625	0.492
T0033,T0021	C216	49.710	0.568
T0008,T0029	C216	41.866	0.553
T0017,T0000	C216	51.890	0.523
T0034,T0032	C216	35.012	0.398
T0015,T0027	C216	18.860	0.751
T0023,T0001	C216	38.618	0.552
T0000	C217	21.168	0.361
T0001	C217	8.207	0.707
T0002	C217	23.409	0.563
T0003	C217	23.929	0.744
T0006	C217	9.131	0.445
T0007	C217	23.435	0.680
T0008	C217	22.678	0.813
T0009	C217	8.707	0.592
T0010	C217	18.436	0.405
T0011	C217	18.189	0.486
T0012	C217	14.080	0.480
T0013	C217	19.861	0.624
T0014	C217	23.851	0.528
T0016	C217	27.984	0.695
T0017	C217	25.748	0.580
T0018	C217	24.827	0.430
T0019	C217	19.678	0.560
T0020	C217	25.951	0.631
T0021	C217	27.896	0.536
T0023	C217	13.571	0.747
T0024	C217	15.715	0.774
T0025	C217	19.835	0.502
T0026	C217	10.285	0.597
T0027	C217	21.985	0.542
T0028	C217	23.766	0.777
T0029	C217	23.544	0.694
T0030	C217	21.431	0.697
T0031	C217	27.520	0.592
T0032	C217	24.374	0.840
T0033	C217	16.888	0.575
T0034	C217	15.621	0.784
T0005,T0009	C217	50.731	0.595
T0013,T0000	C217	50.858	0.729
T0016,T0028	C217	47.592	0.738
T0034,T0029	C217	38.495	0.546
T0012,T0010	C217	33.257	0.697
T0032,T0024	C217	26.850	0.738
T0011,T0003	C217	18.891	0.573
T0019,T0023	C217	38.897	0.421
T0007,T0004	C217	20.961	0.546
T0003,T0032	C217	19.709	0.578
T0030,T0021	C217	43.137	0.605
T0022,T0028	C217	50.157	0.404
T0004,T0028	C217	45.042	0.471
T0015,T0006	C217	50.588	0.695
T0010,T0001	C217	45.558	0.639
T0012,T0030	C217	44.166	0.358
T0006,T0020	C217	40.752	0.404
T0009,T0013	C217	33.976	0.668
T0019,T0025	C217	20.795	0.525
T0007,T0026	C217	23.536	0.627
T0002,T0034	C217	25.199	0.459
T0022,T0027	C217	25.424	0.468
T0034,T0013	C217	30.259	0.478
T0027,T0025	C217	39.696	0.666
T0016,T0027	C217	33.425	0.627
T0022,T0018	C217	50.393	0.435
T0033,T0028	C217	20.188	0.554
T0033,T0012	C217	43.661	0.402
T0027,T0033	C217	24.966	0.662
T0029,T0013	C217	31.938	0.354
T0001	C218	24.409	0.849
T0002	C218	22.816	0.545
T0003	C218	17.539	0.695
T0004	C218	11.858	0.436
T0005	C218	24.206	0.842
T0006	C218	22.382	0.411
T0007	C218	20.190	0.410
T0008	C218	8.476	0.595
T0009	C218	25.169	0.542
T0010	C218	17.058	0.793
T0011	C218	17.472	0.450
T0012	C218	15.573	0.579
T0013	C218	25.448	0.571
T0014	C218	8.089	0.636
T0015	C218	24.801	0.801
T0016	C218	21.934	0.781
T0017	C218	12.457	0.364
T0019	C218	23.583	0.408
T0020	C218	21.565	0.542
T0021	C218	16.293	0.564
T0022	C218	21.277	0.559
T0023	C218	15.394	0.644
T0025	C218	10.073	0.812
T0026	C218	17.638	0.526
